CUST_NO,간식류,건강식품,농산물,수산물,식사류/반찬,육류,음료,주류
8975,4.420289855072464,5.0,4.145869947275923,4.1571428571428575,4.160919540229885,3.752212389380531,4.285714285714286,4.30188679245283
8976,2.875,3.0,3.112676056338028,3.3333333333333335,2.789473684210526,2.064516129032258,2.882978723404255,4.904761904761905
8977,3.0693069306930694,2.0,3.6048387096774195,3.8275862068965516,3.2857142857142856,3.2413793103448274,3.3333333333333335,3.75
8978,2.142857142857143,1.5,2.377049180327869,2.625,2.4285714285714284,3.0,3.75,3.5714285714285716
8979,4.716400911161731,5.0,4.337209302325581,4.582781456953643,3.9567099567099566,4.076335877862595,4.538987688098495,4.119565217391305
8980,3.0128205128205128,,3.9615384615384617,3.3846153846153846,3.8507462686567164,3.8,3.6226415094339623,3.2413793103448274
8981,1.7647058823529411,,2.0,,5.0,3.0,3.506666666666667,1.8571428571428572
8982,4.037433155080214,5.0,4.517694641051567,3.83974358974359,3.54071661237785,4.068027210884353,3.9617486338797816,4.333333333333333
8983,3.296,5.0,3.18,2.857142857142857,3.875,2.6153846153846154,4.271186440677966,3.361111111111111
8984,1.9248120300751879,2.3333333333333335,2.2027027027027026,1.96875,2.125,1.9411764705882353,2.4,1.238938053097345
8985,2.9157894736842107,2.2,3.8440366972477062,4.0,3.1627906976744184,3.9166666666666665,3.8297872340425534,3.611111111111111
8986,4.477815699658703,5.0,4.537444933920705,3.9625,4.230769230769231,3.8984375,4.579439252336448,4.046875
8987,3.824324324324324,3.0,3.887323943661972,3.888888888888889,3.8028169014084505,2.975609756097561,4.0588235294117645,3.896551724137931
8988,3.288808664259928,4.0,4.543918918918919,4.409090909090909,3.395348837209302,4.224489795918367,3.2531645569620253,4.0
8989,3.774774774774775,4.2,3.676716917922948,3.4893617021276597,3.225,4.12280701754386,3.683890577507599,2.7142857142857144
8990,3.5888324873096447,3.0,2.8865248226950353,2.4761904761904763,4.142857142857143,3.25,3.2888888888888888,4.44
8991,2.298780487804878,5.0,3.3591160220994474,2.9166666666666665,4.101694915254237,3.0526315789473686,3.5172413793103448,4.571428571428571
8992,4.292134831460674,,4.571106094808126,4.231884057971015,4.3893129770992365,3.9,4.315068493150685,3.7096774193548385
8993,1.6285714285714286,2.0,3.142857142857143,3.0,1.0,1.0,4.25,5.0
8994,2.3469387755102042,2.1176470588235294,3.6363636363636362,2.75,2.7777777777777777,3.625,4.1923076923076925,4.25
8995,3.8205128205128207,2.0,4.022222222222222,3.7777777777777777,3.459016393442623,4.105263157894737,4.260869565217392,2.3333333333333335
8996,2.4773218142548594,1.75,4.008333333333334,3.6818181818181817,4.045454545454546,4.3,3.857142857142857,3.75
8997,2.381294964028777,5.0,2.634831460674157,3.25,2.638888888888889,2.911111111111111,3.2,4.545454545454546
8998,3.524886877828054,5.0,4.3084291187739465,4.230769230769231,3.8992805755395685,3.9174311926605503,3.9223300970873787,2.5247524752475248
8999,4.209048361934477,,4.142369020501139,4.296296296296297,3.6105610561056105,3.857142857142857,4.165120593692023,3.9371428571428573
9000,2.293859649122807,2.375,2.8962264150943398,2.7777777777777777,2.72,2.4642857142857144,3.533333333333333,3.35
9001,1.9811320754716981,,2.8333333333333335,1.5454545454545454,3.142857142857143,2.375,2.782608695652174,2.6666666666666665
9002,2.245614035087719,1.5,2.276595744680851,2.6363636363636362,2.0,1.7692307692307692,3.5,4.428571428571429
9003,4.248502994011976,3.9285714285714284,4.129664179104478,3.6714975845410627,4.297658862876254,3.515625,4.0594059405940595,3.5526315789473686
9004,4.1214470284237725,5.0,3.9260089686098656,3.6791044776119404,3.7061068702290076,3.528985507246377,4.01123595505618,3.5714285714285716
9005,3.3492957746478873,3.25,3.2595155709342563,3.0930232558139537,4.642857142857143,4.6,4.54071661237785,4.636363636363637
9006,4.110738255033557,4.0,4.303290414878398,4.04093567251462,3.868766404199475,3.826530612244898,4.444444444444445,4.0
9007,4.117857142857143,4.75,4.403225806451613,4.029850746268656,4.042424242424242,3.6818181818181817,4.474489795918367,4.136363636363637
9008,3.276150627615063,2.0,3.6481481481481484,3.5128205128205128,3.7716535433070866,3.1149425287356323,3.935064935064935,2.7333333333333334
9009,2.697947214076246,1.5,2.9911504424778763,1.75,3.6,2.111111111111111,4.239130434782608,4.846153846153846
9010,3.6136363636363638,,3.2733333333333334,3.4,4.235294117647059,1.7115384615384615,3.8627450980392157,4.923076923076923
9011,2.5789473684210527,2.6,3.1823529411764704,2.2083333333333335,2.4375,2.4444444444444446,2.8214285714285716,4.25
9012,2.459090909090909,,3.622516556291391,2.45,3.7,2.3220338983050848,3.8823529411764706,4.5
9013,4.165517241379311,2.0,4.550964187327824,4.128571428571429,3.807017543859649,3.48,4.583673469387755,4.1033333333333335
9014,3.927230046948357,4.777777777777778,4.120071684587813,3.981981981981982,3.6966666666666668,3.336,4.404129793510324,3.6
9015,4.381615598885793,2.8,4.630225080385852,3.75,4.357142857142857,4.330188679245283,4.428985507246376,4.789356984478935
9016,2.85,2.5,2.9178082191780823,2.727272727272727,2.652173913043478,3.0416666666666665,2.8552631578947367,4.508064516129032
9017,3.677319587628866,3.3703703703703702,3.840607210626186,4.121212121212121,2.963636363636364,4.0,4.115555555555556,4.44
9018,3.789285714285714,3.2857142857142856,4.357758620689655,4.388888888888889,3.7577319587628866,4.461538461538462,4.56544502617801,4.666666666666667
9019,2.186619718309859,1.7857142857142858,3.0150375939849625,3.9,3.4615384615384617,3.914285714285714,3.9523809523809526,4.230769230769231
9020,4.2294807370184255,4.5,4.427244582043343,4.329896907216495,3.5844155844155843,3.1481481481481484,4.158730158730159,4.375
9021,4.380710659898477,,4.3030927835051545,4.41044776119403,3.6595744680851063,3.9825581395348837,4.491764705882353,3.8244274809160306
9022,2.163265306122449,,2.875,2.5714285714285716,2.6666666666666665,3.357142857142857,3.5517241379310347,5.0
9023,4.367768595041323,,3.595190380761523,3.757575757575758,3.8421052631578947,3.7024793388429753,4.562231759656652,3.2142857142857144
9024,1.832191780821918,1.4,2.9966777408637872,3.7142857142857144,2.6923076923076925,2.1363636363636362,2.5272727272727273,3.0
9025,2.9568345323741005,2.1666666666666665,2.8636363636363638,2.727272727272727,2.875,3.6666666666666665,4.228571428571429,4.125
9026,4.681521739130435,4.0,4.589887640449438,4.745098039215686,4.25,4.220512820512821,4.815436241610739,4.933884297520661
9027,2.0458333333333334,,3.9516129032258065,2.75,3.8666666666666667,2.590909090909091,3.6666666666666665,5.0
9028,3.2244897959183674,2.6666666666666665,3.560655737704918,3.2467532467532467,3.5754716981132075,3.17,3.5427631578947367,4.066666666666666
9029,3.4603174603174605,4.0,3.0210526315789474,2.8181818181818183,3.526315789473684,2.8,4.545454545454546,4.1
9030,3.056390977443609,4.5,3.5519287833827895,3.2222222222222223,3.268041237113402,3.0105263157894737,4.083333333333333,3.603448275862069
9031,1.883495145631068,,2.8333333333333335,2.8333333333333335,,2.5,3.1666666666666665,4.333333333333333
9032,4.724137931034483,5.0,4.686746987951807,4.781609195402299,4.232558139534884,3.9183673469387754,3.165374677002584,3.657142857142857
9033,3.423357664233577,1.0,3.693877551020408,1.6666666666666667,3.8181818181818183,3.1333333333333333,3.3153846153846156,3.1578947368421053
9034,3.0047846889952154,,3.739130434782609,5.0,3.242424242424242,4.666666666666667,3.4150943396226414,3.411764705882353
9035,2.546666666666667,5.0,3.0441176470588234,3.1875,3.1666666666666665,4.25,3.6923076923076925,2.625
9036,2.805084745762712,2.0,3.4390243902439024,2.125,1.0,2.875,3.0285714285714285,4.833333333333333
9037,3.7702127659574467,5.0,3.942857142857143,3.1481481481481484,3.9515151515151516,3.807017543859649,4.140625,4.277777777777778
9038,2.388235294117647,4.5,3.561368209255533,3.7162162162162162,3.6625,3.1772151898734178,3.9960474308300395,4.4
9039,2.965451055662188,2.2857142857142856,3.620952380952381,3.1203007518796992,3.0953947368421053,2.7928571428571427,3.2823834196891193,3.3
9040,3.7857142857142856,2.0,2.816849816849817,4.0813953488372094,3.5,3.0821917808219177,4.3489010989010985,3.0375
9041,2.6666666666666665,1.8571428571428572,1.6666666666666667,1.4285714285714286,1.5,1.3380281690140845,2.1176470588235294,3.4705882352941178
9042,4.542427497314716,,4.02156862745098,4.282442748091603,3.3832335329341316,4.241666666666666,4.523305084745763,3.272727272727273
9043,2.453488372093023,1.8571428571428572,3.4245810055865924,2.8205128205128207,3.2241379310344827,3.1666666666666665,3.95,2.9444444444444446
9044,2.323741007194245,1.7272727272727273,3.3653846153846154,4.0,3.6875,3.6,3.5,4.384615384615385
9045,4.280922431865828,5.0,4.622593068035943,4.586206896551724,4.183431952662722,4.333333333333333,4.545454545454546,3.3636363636363638
9046,4.251184834123222,2.0,4.106508875739645,3.9285714285714284,4.0375,3.6666666666666665,4.481481481481482,4.364341085271318
9047,4.241596638655462,1.5,3.923841059602649,4.264462809917355,3.369565217391304,3.3908629441624365,4.742663656884876,4.380434782608695
9048,2.0265486725663715,1.4285714285714286,2.2444444444444445,2.3636363636363638,1.6666666666666667,2.8,3.5714285714285716,4.5
9049,2.810198300283286,3.0,3.188679245283019,3.347826086956522,3.86,3.238095238095238,3.5522388059701493,4.066666666666666
9050,4.577259475218659,2.4285714285714284,4.376777251184834,4.62280701754386,4.6310160427807485,4.371681415929204,4.713235294117647,4.1454545454545455
9051,3.3294117647058825,1.4545454545454546,3.1486486486486487,3.0,1.0,3.875,4.285714285714286,4.140350877192983
9052,2.4927536231884058,1.5,3.4285714285714284,3.4761904761904763,3.2,4.357142857142857,4.0,5.0
9053,4.337254901960784,3.6666666666666665,4.509708737864078,4.742489270386266,3.7050147492625367,4.386792452830188,4.58681875792142,3.272727272727273
9054,3.4192439862542954,2.0,4.367816091954023,4.388888888888889,4.476190476190476,4.764705882352941,4.434782608695652,4.25
9055,2.2332361516034984,,2.6444444444444444,2.0526315789473686,,2.090909090909091,3.28,3.0
9056,2.1377952755905514,2.8947368421052633,2.2916666666666665,3.2857142857142856,2.6,3.3846153846153846,2.86,3.5384615384615383
9057,3.65296803652968,2.2,3.683333333333333,4.34375,3.869047619047619,3.5,4.1033210332103325,4.5
9058,3.8487712665406426,3.2222222222222223,3.6807610993657507,4.3076923076923075,4.382978723404255,4.375,3.995145631067961,4.023255813953488
9059,2.4318181818181817,2.0,3.7948717948717947,3.4285714285714284,3.0970873786407767,2.4444444444444446,3.888888888888889,3.0416666666666665
9060,4.07942238267148,3.0,4.4655172413793105,4.004255319148936,3.8661417322834644,4.226130653266332,4.526690391459074,4.2
9061,1.4470588235294117,3.6666666666666665,3.6363636363636362,2.111111111111111,2.8,2.8,4.0,5.0
9062,2.763358778625954,5.0,3.4871794871794872,2.4210526315789473,1.7297297297297298,3.135135135135135,4.522875816993464,4.5
9063,4.193379790940766,5.0,4.446224256292906,4.342105263157895,3.9559748427672954,3.9572192513368982,4.5260663507109005,4.415094339622642
9064,4.178743961352657,,3.8850129198966408,4.196078431372549,4.059925093632959,3.6550218340611353,3.6564019448946516,4.0
9065,4.523584905660377,4.0,4.0218181818181815,3.747967479674797,3.3884297520661155,3.8518518518518516,4.4801324503311255,4.928571428571429
9066,4.3106060606060606,4.666666666666667,4.435845213849287,4.041095890410959,3.8728070175438596,3.3529411764705883,4.427835051546392,3.7243243243243245
9067,2.2348993288590604,1.6666666666666667,3.7916666666666665,3.5806451612903225,3.738095238095238,3.4,3.918032786885246,3.6666666666666665
9068,4.513126491646778,4.5,4.445229681978798,4.264069264069264,4.248484848484848,3.6150442477876106,4.709580838323354,4.0754716981132075
9069,3.1652173913043478,1.9583333333333333,2.3108808290155443,2.4,3.533333333333333,2.4,3.985074626865672,4.857142857142857
9070,2.135135135135135,1.6,2.9367088607594938,1.4285714285714286,1.5333333333333334,3.076923076923077,2.475,2.046511627906977
9071,2.597069597069597,2.5,3.0,3.36,2.561224489795918,2.5945945945945947,3.208695652173913,4.7368421052631575
9072,3.483695652173913,,4.275229357798165,3.342857142857143,3.8520408163265305,2.5,3.7830188679245285,2.75
9073,4.241279069767442,2.3333333333333335,4.038095238095238,3.6271186440677967,3.5602409638554215,3.604651162790698,4.380952380952381,4.329411764705882
9074,2.3536121673003803,1.0,3.3555555555555556,2.888888888888889,4.142857142857143,4.1,4.0,4.333333333333333
9075,1.7872340425531914,1.0,3.4146341463414633,2.3846153846153846,2.888888888888889,2.1666666666666665,2.870967741935484,2.642857142857143
9076,3.0670391061452515,2.3,2.7911111111111113,2.142857142857143,2.535031847133758,2.342857142857143,3.2941176470588234,3.7
9077,3.134715025906736,1.2222222222222223,4.080536912751678,3.35,3.5,3.5517241379310347,4.527027027027027,3.5
9078,3.391011235955056,2.6,3.5701754385964914,3.272727272727273,3.5,3.393939393939394,4.0,4.035714285714286
9079,4.060869565217391,4.666666666666667,3.962962962962963,4.115384615384615,3.535483870967742,3.566666666666667,4.183622828784119,3.5903614457831323
9080,3.2169197396963125,,4.145714285714286,3.4301075268817205,3.947735191637631,3.4296296296296296,4.352459016393443,4.444444444444445
9081,2.1772151898734178,2.0,3.3424657534246576,1.72,2.8,2.3,4.190476190476191,4.0
9082,4.009501187648456,5.0,4.51530612244898,3.96875,3.943609022556391,4.253623188405797,4.222222222222222,3.7704918032786887
9083,2.4123711340206184,2.25,3.3666666666666667,2.888888888888889,4.333333333333333,2.357142857142857,3.7413793103448274,4.142857142857143
9084,4.44620253164557,4.5,4.59469696969697,4.737704918032787,3.7567567567567566,4.649122807017544,4.813387423935091,5.0
9085,3.1201923076923075,,3.8,3.533333333333333,4.054054054054054,3.533333333333333,3.5714285714285716,4.541666666666667
9086,3.0786516853932584,1.8571428571428572,4.224299065420561,4.32258064516129,4.222222222222222,4.2631578947368425,3.5472636815920398,3.8076923076923075
9087,3.431654676258993,3.28,3.9857142857142858,4.142857142857143,3.2857142857142856,3.685185185185185,4.236111111111111,4.512195121951219
9088,3.25354609929078,2.625,3.633495145631068,3.9295774647887325,3.151851851851852,4.106796116504855,3.792156862745098,4.211111111111111
9089,4.542857142857143,5.0,4.403699673558215,4.142857142857143,3.6307692307692307,4.482352941176471,3.2666666666666666,2.5
9090,2.958791208791209,4.0,3.0555555555555554,3.3684210526315788,3.740740740740741,3.875,3.925925925925926,3.543859649122807
9091,2.261904761904762,3.3333333333333335,3.586206896551724,3.7777777777777777,3.193548387096774,3.8636363636363638,3.6484375,3.7333333333333334
9092,2.668639053254438,3.0,3.693661971830986,3.9615384615384617,3.0925925925925926,3.4246575342465753,3.981132075471698,4.315789473684211
9093,3.0413793103448277,,1.8695652173913044,2.75,2.7416666666666667,2.5,4.418181818181818,3.0
9094,2.480565371024735,1.7692307692307692,3.3164556962025316,3.6451612903225805,3.2205882352941178,3.2142857142857144,4.116883116883117,4.216216216216216
9095,2.3114754098360657,1.7692307692307692,3.0,2.6666666666666665,3.875,3.8,3.8917748917748916,4.7555555555555555
9096,2.3714285714285714,2.142857142857143,3.0833333333333335,3.380952380952381,3.7027027027027026,3.6875,3.4814814814814814,4.086956521739131
9097,3.91044776119403,2.6,3.9060773480662982,3.75,4.025316455696203,3.7037037037037037,4.144927536231884,3.6486486486486487
9098,4.3960612691466086,2.5,4.170731707317073,4.870967741935484,4.128205128205129,4.466666666666667,4.665671641791045,4.333333333333333
9099,3.3905817174515236,2.8636363636363638,3.575824175824176,3.925170068027211,3.7295081967213113,3.5104895104895104,4.318181818181818,4.166666666666667
9100,4.658135283363802,3.0,4.474019088016967,4.4393939393939394,3.9,4.474137931034483,4.5843373493975905,4.852941176470588
9101,3.2742857142857145,1.5,3.8244897959183675,3.217948717948718,3.4,3.4873417721518987,3.5795454545454546,4.260869565217392
9102,4.741046831955923,3.6666666666666665,4.231732776617954,4.7254901960784315,4.053191489361702,3.8559322033898304,4.268518518518518,4.870967741935484
9103,4.119617224880383,2.0,3.918918918918919,3.4186046511627906,3.6463414634146343,4.0,4.327868852459017,3.2903225806451615
9104,3.7987012987012987,4.4,4.269406392694064,3.740740740740741,3.888888888888889,4.176470588235294,4.365384615384615,4.363636363636363
9105,2.5045454545454544,2.4375,3.439252336448598,2.0,3.547169811320755,3.033333333333333,3.066666666666667,4.052631578947368
9106,4.657320872274143,5.0,4.275974025974026,3.9761904761904763,4.032258064516129,4.035714285714286,4.709803921568628,4.983870967741935
9107,2.515267175572519,,3.4746376811594204,3.0,3.050632911392405,3.3137254901960786,3.7109375,3.1481481481481484
9108,4.356489945155393,4.0,4.429780033840948,4.738095238095238,4.287878787878788,3.7219730941704037,4.807133421400264,4.71875
9109,4.0,2.7777777777777777,3.636138613861386,4.0,3.6253968253968254,3.3333333333333335,4.2367601246105915,3.357142857142857
9110,2.032051282051282,2.4,2.4675324675324677,1.4285714285714286,3.3333333333333335,1.3870967741935485,2.8181818181818183,4.0
9111,3.6,4.0,3.611111111111111,2.933333333333333,2.676975945017182,2.8333333333333335,4.170886075949367,3.8333333333333335
9112,4.627306273062731,1.411764705882353,3.888888888888889,4.0,4.012345679012346,4.34,4.589805825242719,4.333333333333333
9113,3.232,1.6666666666666667,3.4065040650406506,3.4074074074074074,2.5405405405405403,4.181818181818182,4.41726618705036,4.857142857142857
9114,2.1165644171779143,2.3333333333333335,3.0102459016393444,2.3689320388349513,2.291891891891892,2.255813953488372,2.415929203539823,1.7435897435897436
9115,2.0097087378640777,,2.5217391304347827,,,4.0,2.0555555555555554,2.125
9116,2.782608695652174,2.0,2.3574660633484164,2.7142857142857144,5.0,3.8333333333333335,4.619047619047619,4.0
9117,2.493197278911565,1.2727272727272727,2.4710743801652892,3.0,3.375,2.0,3.272727272727273,4.416666666666667
9118,4.146341463414634,3.6666666666666665,4.178571428571429,3.768292682926829,3.5121951219512195,4.008403361344538,3.9299065420560746,4.333333333333333
9119,2.3951612903225805,1.9333333333333333,3.189873417721519,2.8,4.157894736842105,3.090909090909091,3.8392857142857144,3.25
9120,4.312977099236641,5.0,4.430534351145038,4.067164179104478,3.810198300283286,4.145251396648045,4.07089552238806,3.2601626016260163
9121,3.4166666666666665,5.0,2.55,4.285714285714286,2.0,4.0,2.8095238095238093,4.5
9122,3.4516129032258065,2.0,4.2682926829268295,3.6818181818181817,3.4658385093167703,3.76,4.2,2.9393939393939394
9123,2.167910447761194,1.8461538461538463,2.2113821138211383,2.4444444444444446,2.0,2.1538461538461537,4.131578947368421,4.115384615384615
9124,4.330246913580247,1.0,3.9402390438247012,3.673076923076923,3.5405405405405403,3.3289473684210527,4.407079646017699,4.25
9125,1.7596153846153846,,2.65,2.0,2.3333333333333335,1.2,4.0,3.5
9126,3.84765625,3.5,4.1084905660377355,3.2578125,3.75,3.2736842105263158,4.041666666666667,2.5
9127,2.859002169197397,3.5,3.6511627906976742,3.6526315789473682,3.279620853080569,3.3260869565217392,3.3555555555555556,2.630434782608696
9128,2.440944881889764,,2.129496402877698,3.6666666666666665,3.8,3.2,3.357142857142857,4.166666666666667
9129,2.9972375690607733,2.0588235294117645,4.318681318681318,4.285714285714286,3.836734693877551,3.9523809523809526,4.230769230769231,4.563758389261745
9130,4.66887417218543,5.0,4.38338192419825,4.804878048780488,4.553459119496855,3.832618025751073,4.723214285714286,4.594026548672566
9131,4.753982300884956,4.992647058823529,4.5,4.517985611510792,4.599431818181818,3.8832684824902723,4.40153452685422,4.671232876712328
9132,3.423076923076923,2.206896551724138,3.128342245989305,3.4722222222222223,4.625,3.272727272727273,2.6779661016949152,3.9836065573770494
9133,4.525602409638554,5.0,4.739368998628258,4.834645669291339,3.9087301587301586,3.968421052631579,4.654970760233918,4.333333333333333
9134,2.2815533980582523,,2.8333333333333335,3.2,3.6470588235294117,4.0,3.8095238095238093,3.875
9135,3.262376237623762,1.875,4.166666666666667,3.6122448979591835,3.96,3.5952380952380953,4.153846153846154,3.9722222222222223
9136,3.300395256916996,2.0,3.805128205128205,4.294117647058823,3.5714285714285716,3.3375,3.741758241758242,3.9166666666666665
9137,3.888888888888889,3.789473684210526,3.9526748971193415,2.178743961352657,3.0833333333333335,3.911111111111111,3.181159420289855,3.6666666666666665
9138,2.2216494845360826,1.75,2.5625,1.5344827586206897,1.6111111111111112,2.1333333333333333,3.0555555555555554,2.0952380952380953
9139,2.2406417112299466,,1.5,1.4,,4.8,2.981818181818182,4.64
9140,3.1252115059221657,1.125,2.97,2.5555555555555554,3.6447368421052633,2.2375,3.75,4.105882352941176
9141,4.579119086460032,,4.315537848605578,4.2682926829268295,4.242857142857143,3.8469750889679717,4.792494481236203,4.7894736842105265
9142,2.233243967828418,2.4166666666666665,2.8224101479915435,2.9574468085106385,3.2674418604651163,2.611111111111111,3.3043478260869565,2.9285714285714284
9143,3.404255319148936,4.166666666666667,4.048387096774194,3.396551724137931,3.553672316384181,3.3285714285714287,3.772727272727273,3.2093023255813953
9144,4.1438356164383565,4.142857142857143,4.253298153034301,3.9130434782608696,4.081632653061225,4.55,4.285714285714286,3.125
9145,4.705790297339593,4.0,4.053036126056879,3.9345794392523366,3.480392156862745,3.5708333333333333,3.837728194726166,4.535714285714286
9146,4.251824817518248,3.5,4.328125,3.723684210526316,4.084415584415584,3.4086021505376345,3.8188976377952755,3.037037037037037
9147,4.333333333333333,4.0,4.403846153846154,3.1515151515151514,3.9285714285714284,4.0,4.555555555555555,4.145833333333333
9148,2.4453781512605044,2.0,2.8333333333333335,2.5714285714285716,3.090909090909091,2.7142857142857144,3.9714285714285715,3.3333333333333335
9149,3.8866995073891624,1.8,2.8850574712643677,3.5,4.181818181818182,3.2222222222222223,3.888888888888889,4.868263473053892
9150,2.561797752808989,,3.2857142857142856,2.96,1.8,2.3846153846153846,3.25,4.794117647058823
9151,3.288235294117647,2.0625,3.7294117647058824,3.4,3.725,3.6470588235294117,4.542553191489362,4.6
9152,3.951219512195122,5.0,4.1423670668953685,4.0476190476190474,3.4415954415954415,3.4910714285714284,4.045454545454546,3.0543478260869565
9153,4.406896551724138,3.0,4.34375,4.161764705882353,3.9035087719298245,4.192592592592592,4.619047619047619,4.382716049382716
9154,2.9263803680981595,2.0,3.1095406360424027,3.1666666666666665,3.772727272727273,3.7027027027027026,3.9767441860465116,4.653846153846154
9155,3.883289124668435,2.5,3.3013910355486864,4.786259541984733,3.2930591259640103,4.884057971014493,4.886934673366834,4.32258064516129
9156,3.598870056497175,5.0,4.142045454545454,4.163265306122449,3.4901960784313726,3.85,3.8153846153846156,3.4594594594594597
9157,3.2988505747126435,1.8333333333333333,3.7526132404181185,3.5,3.34375,3.640625,4.053763440860215,3.152542372881356
9158,2.920152091254753,3.0,2.6818181818181817,3.9411764705882355,4.095238095238095,4.0,3.9305555555555554,4.714285714285714
9159,2.904564315352697,1.8888888888888888,3.5093555093555096,2.313953488372093,3.4356435643564356,2.6881720430107525,3.837037037037037,3.3833333333333333
9160,3.23728813559322,1.875,3.5267857142857144,4.454545454545454,2.736842105263158,3.603448275862069,3.5925925925925926,4.681818181818182
9161,4.513550135501355,5.0,4.5309917355371905,4.5,3.8739495798319328,4.0514018691588785,4.546099290780142,4.492537313432836
9162,4.242647058823529,,4.374260355029586,4.583333333333333,3.736842105263158,4.275862068965517,3.424778761061947,4.925925925925926
9163,2.8556701030927836,2.0,3.735763097949886,2.382978723404255,2.962962962962963,2.9405940594059405,4.136,4.555555555555555
9164,2.0655737704918034,2.142857142857143,3.3846153846153846,3.3333333333333335,2.111111111111111,2.2857142857142856,3.7291666666666665,3.0
9165,4.474063400576369,,4.800341296928328,4.89937106918239,4.345238095238095,4.255144032921811,4.4163701067615655,4.520958083832335
9166,2.86046511627907,,3.56390977443609,1.9166666666666667,3.409090909090909,3.090909090909091,3.869565217391304,3.0
9167,3.894941634241245,2.0,4.228426395939087,3.1578947368421053,3.8727272727272726,3.366336633663366,4.51063829787234,4.375321336760925
9168,3.8870292887029287,2.5,3.5492227979274613,3.5526315789473686,3.435114503816794,2.8974358974358974,3.8585858585858586,3.8461538461538463
9169,4.13125,5.0,4.346938775510204,4.615384615384615,3.8794642857142856,3.537313432835821,4.463888888888889,4.490909090909091
9170,4.301136363636363,2.0,4.4817073170731705,4.6183206106870225,4.007692307692308,4.371794871794871,4.6415094339622645,3.64321608040201
9171,2.995614035087719,4.0,3.4363636363636365,3.263157894736842,4.142857142857143,4.0,3.268292682926829,4.388888888888889
9172,2.5450643776824036,,3.413793103448276,2.3333333333333335,2.35,3.8333333333333335,3.6129032258064515,3.5
9173,2.087227414330218,2.3333333333333335,3.360248447204969,3.0454545454545454,3.323943661971831,3.2413793103448274,3.015873015873016,3.611111111111111
9174,3.5031055900621118,,2.9166666666666665,3.0,2.5545454545454547,3.4,3.6179775280898876,3.933333333333333
9175,2.382978723404255,2.625,2.8734177215189876,2.25,2.324324324324324,3.5517241379310347,2.782608695652174,3.9166666666666665
9176,4.091358024691358,5.0,3.7062146892655368,3.7777777777777777,3.3451327433628317,3.4298245614035086,4.278947368421052,3.6315789473684212
9177,4.133333333333334,4.25,3.7456896551724137,3.626865671641791,3.3846153846153846,3.588235294117647,3.8376623376623376,3.5434782608695654
9178,4.334645669291339,4.0,4.193548387096774,3.2535211267605635,3.4260869565217393,3.8487394957983194,3.9318181818181817,4.038461538461538
9179,2.8308823529411766,2.0,2.512396694214876,1.9019607843137254,2.3636363636363638,3.75,2.4827586206896552,4.0
9180,3.184931506849315,1.8,2.5365853658536586,2.5517241379310347,3.96875,2.0,4.276595744680851,3.0
9181,2.241758241758242,4.0,3.878787878787879,3.0833333333333335,3.72,3.8,3.2222222222222223,3.5
9182,2.4022140221402215,,3.422222222222222,2.0,3.6666666666666665,2.72,4.111111111111111,5.0
9183,4.265432098765432,5.0,4.422857142857143,3.642857142857143,3.8289473684210527,3.9166666666666665,4.333333333333333,4.76
9184,2.2325581395348837,2.0,3.2266666666666666,1.5714285714285714,4.0,3.0,4.388888888888889,4.333333333333333
9185,2.2797202797202796,1.0,3.375,3.0,3.269230769230769,2.4516129032258065,3.1463414634146343,2.586206896551724
9186,2.6964285714285716,4.5,4.22093023255814,3.5757575757575757,3.3125,2.8461538461538463,4.03125,3.4545454545454546
9187,4.618296529968454,5.0,4.571875,4.560975609756097,4.5013927576601676,4.17948717948718,4.807547169811321,4.673913043478261
9188,4.010526315789473,,4.007843137254902,3.7,3.765957446808511,3.5277777777777777,4.3359375,
9189,4.705977382875606,,4.711048158640226,4.844594594594595,4.052631578947368,4.470588235294118,4.809725158562368,3.9166666666666665
9190,3.6197916666666665,3.2,3.744027303754266,3.4269662921348316,3.6578947368421053,3.1538461538461537,3.7527472527472527,4.125
9191,3.7231638418079096,3.3157894736842106,4.175718849840256,3.3626373626373627,3.7246963562753037,3.5851063829787235,4.423076923076923,3.0
9192,2.9962264150943394,1.8235294117647058,3.4892703862660945,3.0,3.0481927710843375,4.0285714285714285,3.5,2.3134328358208953
9193,3.9182879377431905,1.6,4.1477272727272725,3.963636363636364,3.900900900900901,3.413793103448276,3.782608695652174,4.053097345132743
9194,3.373015873015873,2.0,3.6655844155844157,3.111111111111111,2.9863013698630136,2.764044943820225,3.3696969696969696,3.0697674418604652
9195,4.1580547112462005,3.5,4.265909090909091,4.00763358778626,3.786096256684492,3.451219512195122,4.598870056497175,3.2
9196,3.2465753424657535,2.0,4.2,4.2615384615384615,4.514285714285714,4.071111111111111,4.453781512605042,4.04
9197,2.4078947368421053,1.8461538461538463,3.2083333333333335,4.0,3.6,2.5714285714285716,3.411764705882353,3.0
9198,4.475095785440613,4.333333333333333,4.6327944572748265,4.328042328042328,3.969924812030075,3.902621722846442,4.538258575197889,4.303703703703704
9199,2.5094850948509486,1.3333333333333333,2.9444444444444446,3.413793103448276,3.5636363636363635,2.96,3.5,3.5357142857142856
9200,3.752542372881356,3.1538461538461537,3.804979253112033,3.35,3.7315436241610738,3.5714285714285716,4.29608938547486,4.349206349206349
